id,provider_name,provider_id,segment_name,country
4027893,Lotame,422,International_EU - Greece Parenting (Lotame),greece
4075693,Lotame,422,International_EU - Italy Dads (Lotame),italy
4075696,Lotame,422,International_EU - Italy Declared Parents (Lotame),italy
4075672,Lotame,422,International_EU - Italy Household without Children (Lotame),italy
4075691,Lotame,422,International_EU - Italy Moms (Lotame),italy
1430783,Lotame,422,International_EU - Italy Parenting (Lotame),italy
4075689,Lotame,422,International_EU - Italy Parents of Infants (Lotame),italy
4075687,Lotame,422,International_EU - Italy Parents of Pre-Teens (Lotame),italy
4075682,Lotame,422,International_EU - Italy Parents of Teenagers (Lotame),italy
4075678,Lotame,422,International_EU - Italy Parents of Toddlers (Lotame),italy
4075676,Lotame,422,International_EU - Italy Parents of Young Children (Lotame),italy
4075008,Lotame,422,International_EU - Italy Shoppers Children's Clothing (Lotame),italy
2154642,Lotame,422,International_EU - Netherlands Parenting (Lotame),netherlands
2154811,Lotame,422,International_EU - Poland Parenting (Lotame),poland
23720484,Lotame,422,Lotame > Custom > PT > Parents,portugal
4071441,Lotame,422,International_EU - Spain Dads (Lotame),spain
4071447,Lotame,422,International_EU - Spain Declared Parents (Lotame),spain
4071390,Lotame,422,International_EU - Spain Household without Children (Lotame),spain
4071434,Lotame,422,International_EU - Spain Moms (Lotame),spain
1430008,Lotame,422,International_EU - Spain Parenting (Lotame),spain
4071427,Lotame,422,International_EU - Spain Parents of Infants (Lotame),spain
4071419,Lotame,422,International_EU - Spain Parents of Pre-Teens (Lotame),spain
4071410,Lotame,422,International_EU - Spain Parents of Teenagers (Lotame),spain
4071403,Lotame,422,International_EU - Spain Parents of Toddlers (Lotame),spain
4071397,Lotame,422,International_EU - Spain Parents of Young Children (Lotame),spain
4070277,Lotame,422,International_EU - Spain Shoppers Children's Clothing (Lotame),spain
2155214,Lotame,422,International_EU - Sweden Parenting (Lotame),sweden
4073729,Lotame,422,International_EU - France Relationship Status - Divorced (Lotame),france
4074651,Lotame,422,International_EU - Germany Relationship Status - Divorced (Lotame),germany
4075657,Lotame,422,International_EU - Italy Relationship Status - Divorced (Lotame),italy
4071341,Lotame,422,International_EU - Spain Relationship Status - Divorced (Lotame),spain
4072934,Lotame,422,International_EU - France Environmentalism (Lotame),france
4074081,Lotame,422,International_EU - Germany Environmentalism (Lotame),germany
4075097,Lotame,422,International_EU - Italy Environmentalism (Lotame),italy
26344487,Lotame,422,Lotame > Custom > IT > Environmentalism,italy
4070328,Lotame,422,International_EU - Spain Environmentalism (Lotame),spain
