id,provider_name,provider_id,segment_name,country
15101952,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Branded Data > Nordic Data Resources > Finland > Economy > Low Income (Power Reach) (BlueKai),finland
11154733,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Branded Data > Nordic Data Resources > Finland > Economy > Low Income (Super Target) (BlueKai),finland
15101985,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Branded Data > Nordic Data Resources > Finland > Economy > Medium Income (Power Reach) (BlueKai),finland
11157002,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Branded Data > Nordic Data Resources > Finland > Economy > Medium Income (Super Target) (BlueKai),finland
8012576,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Branded Data > Nordic Data Resources > Finland > Power Reach > Financial Services > Wealthy (BlueKai),finland
8012615,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Branded Data > Nordic Data Resources > Finland > Super Target > Economy > Income (BlueKai),finland
8013377,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Branded Data > Nordic Data Resources > Finland > Super Target > Economy > Income > High Income (BlueKai),finland
8013371,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Branded Data > Nordic Data Resources > Finland > Super Target > Economy > Income > Medium Income (BlueKai),finland
8013358,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Branded Data > Nordic Data Resources > Finland > Super Target > Economy > Income > Modest Income (BlueKai),finland
7521450,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Branded Data > Conexance > France - Conexance Demographics > Lifestyle > Promising active youth > Rich youth in cities (BlueKai),france
7521447,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Branded Data > Conexance > France - Conexance Demographics > Lifestyle > Promising active youth > Rich youth in paris (BlueKai),france
7521462,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Branded Data > Conexance > France - Conexance Demographics > Lifestyle > Successful mature families > Upscale neighborhood (BlueKai),france
7521467,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Branded Data > Conexance > France - Conexance Demographics > Lifestyle > Successful mature families > Wealthy retirees (BlueKai),france
7521470,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Branded Data > Conexance > France - Conexance Demographics > Lifestyle > Successful mature families > Workers in comfort (BlueKai),france
9986623,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Branded Data > Factual - Geopulse Audiences > France > Behavioral - Auto > In-Market Auto Intenders - Luxury Cars (BlueKai),france
9987322,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Branded Data > Factual - Geopulse Audiences > France > Behavioral - Retail > Luxury Goods Shoppers (Affluent Consumer) (BlueKai),france
7892326,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Branded Data > Mobilewalla > France > General Demography > Average Income (BlueKai),france
