id,provider_name,provider_id,segment_name,country
24642814,Greenhouse Group B.V.,10690,gh-nl_gps_xandr_gh_specific_household-composition-single-or-couple-without-children-65+_medium_display_default,netherlands
24642866,Greenhouse Group B.V.,10690,gh-nl_gps_xandr_gh_specific_household-kids-none_high_display_default,netherlands
24642867,Greenhouse Group B.V.,10690,gh-nl_gps_xandr_gh_specific_household-kids-none_low_display_default,netherlands
24642868,Greenhouse Group B.V.,10690,gh-nl_gps_xandr_gh_specific_household-kids-none_medium_display_default,netherlands
24642869,Greenhouse Group B.V.,10690,gh-nl_gps_xandr_gh_specific_household-kids-one-or-more_high_display_default,netherlands
24642870,Greenhouse Group B.V.,10690,gh-nl_gps_xandr_gh_specific_household-kids-one-or-more_low_display_default,netherlands
24642871,Greenhouse Group B.V.,10690,gh-nl_gps_xandr_gh_specific_household-kids-one-or-more_medium_display_default,netherlands
24643044,Greenhouse Group B.V.,10690,gh-nl_non-gps_xandr_gh_specific_household-composition-family-with-children-oldest-child- 6-11 _high_display_default,netherlands
24643045,Greenhouse Group B.V.,10690,gh-nl_non-gps_xandr_gh_specific_household-composition-family-with-children-oldest-child- 6-11 _low_display_default,netherlands
24643046,Greenhouse Group B.V.,10690,gh-nl_non-gps_xandr_gh_specific_household-composition-family-with-children-oldest-child- 6-11 _medium_display_default,netherlands
24643047,Greenhouse Group B.V.,10690,gh-nl_non-gps_xandr_gh_specific_household-composition-family-with-children-oldest-child-0-5 _high_display_default,netherlands
24643048,Greenhouse Group B.V.,10690,gh-nl_non-gps_xandr_gh_specific_household-composition-family-with-children-oldest-child-0-5 _low_display_default,netherlands
24643049,Greenhouse Group B.V.,10690,gh-nl_non-gps_xandr_gh_specific_household-composition-family-with-children-oldest-child-0-5 _medium_display_default,netherlands
24643050,Greenhouse Group B.V.,10690,gh-nl_non-gps_xandr_gh_specific_household-composition-family-with-children-oldest-child-12-17_high_display_default,netherlands
24643051,Greenhouse Group B.V.,10690,gh-nl_non-gps_xandr_gh_specific_household-composition-family-with-children-oldest-child-12-17_low_display_default,netherlands
24643052,Greenhouse Group B.V.,10690,gh-nl_non-gps_xandr_gh_specific_household-composition-family-with-children-oldest-child-12-17_medium_display_default,netherlands
24643053,Greenhouse Group B.V.,10690,gh-nl_non-gps_xandr_gh_specific_household-composition-family-with-children-oldest-child-18+_high_display_default,netherlands
24643054,Greenhouse Group B.V.,10690,gh-nl_non-gps_xandr_gh_specific_household-composition-family-with-children-oldest-child-18+_low_display_default,netherlands
24643055,Greenhouse Group B.V.,10690,gh-nl_non-gps_xandr_gh_specific_household-composition-family-with-children-oldest-child-18+_medium_display_default,netherlands
24643059,Greenhouse Group B.V.,10690,gh-nl_non-gps_xandr_gh_specific_household-composition-single-or-couple-without-children-35-49_high_display_default,netherlands
24643060,Greenhouse Group B.V.,10690,gh-nl_non-gps_xandr_gh_specific_household-composition-single-or-couple-without-children-35-49_low_display_default,netherlands
24643061,Greenhouse Group B.V.,10690,gh-nl_non-gps_xandr_gh_specific_household-composition-single-or-couple-without-children-35-49_medium_display_default,netherlands
24643056,Greenhouse Group B.V.,10690,gh-nl_non-gps_xandr_gh_specific_household-composition-single-or-couple-without-children-35-_high_display_default,netherlands
24643057,Greenhouse Group B.V.,10690,gh-nl_non-gps_xandr_gh_specific_household-composition-single-or-couple-without-children-35-_low_display_default,netherlands
24643058,Greenhouse Group B.V.,10690,gh-nl_non-gps_xandr_gh_specific_household-composition-single-or-couple-without-children-35-_medium_display_default,netherlands
24643062,Greenhouse Group B.V.,10690,gh-nl_non-gps_xandr_gh_specific_household-composition-single-or-couple-without-children-50-64_high_display_default,netherlands
24643063,Greenhouse Group B.V.,10690,gh-nl_non-gps_xandr_gh_specific_household-composition-single-or-couple-without-children-50-64_low_display_default,netherlands
24643064,Greenhouse Group B.V.,10690,gh-nl_non-gps_xandr_gh_specific_household-composition-single-or-couple-without-children-50-64_medium_display_default,netherlands
24643065,Greenhouse Group B.V.,10690,gh-nl_non-gps_xandr_gh_specific_household-composition-single-or-couple-without-children-65+_high_display_default,netherlands
24643066,Greenhouse Group B.V.,10690,gh-nl_non-gps_xandr_gh_specific_household-composition-single-or-couple-without-children-65+_low_display_default,netherlands
24643067,Greenhouse Group B.V.,10690,gh-nl_non-gps_xandr_gh_specific_household-composition-single-or-couple-without-children-65+_medium_display_default,netherlands
