id,category,country,segment_name,hit,provider_name,provider_id,name_processed
10180348,Finanzstatus,netherlands,Branded Data > Mobilewalla > Netherlands > General Demography > Average Income (BlueKai),income,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,branded data > mobilewalla > netherlands > general demography > average income
26357862,Finanzstatus,netherlands,Dutchess_Count_Philly_income_75K_device_cookie,income,Semcasting (Data Provider),1478,dutchess_count_philly_income_75k_device_cookie
21780691,Finanzstatus,netherlands,Eyeota - MiQ - NL Experian - Whooz - Mosaic Global - D - Comfortable Retirement,retir(ement|int|ee),Eyeota,1706,eyeota - miq - nl experian - whooz - mosaic global - d - comfortable retirement
6988175,Finanzstatus,netherlands,Eyeota - NL Experian - Whooz - Mosaic Global - D - Comfortable Retirement,retir(ement|int|ee),Eyeota,1706,eyeota - nl experian - whooz - mosaic global - d - comfortable retirement
19519735,Finanzstatus,netherlands,gh-nl_gps_xandr_da_generic_demographic_households-income-1.5x-modaal_plain,income,digitalAudience,11242,gh-nl_gps_xandr_da_generic_demographic_households-income-1.5x-modaal_plain
19519793,Finanzstatus,netherlands,gh-nl_gps_xandr_da_generic_demographic_households-income-1.5x-modaal_rich,income,digitalAudience,11242,gh-nl_gps_xandr_da_generic_demographic_households-income-1.5x-modaal_rich
19519857,Finanzstatus,netherlands,gh-nl_gps_xandr_da_generic_demographic_households-income-1.5x-modaal_video,income,digitalAudience,11242,gh-nl_gps_xandr_da_generic_demographic_households-income-1.5x-modaal_video
19519736,Finanzstatus,netherlands,gh-nl_gps_xandr_da_generic_demographic_households-income-2x-modaal_plain,income,digitalAudience,11242,gh-nl_gps_xandr_da_generic_demographic_households-income-2x-modaal_plain
19519794,Finanzstatus,netherlands,gh-nl_gps_xandr_da_generic_demographic_households-income-2x-modaal_rich,income,digitalAudience,11242,gh-nl_gps_xandr_da_generic_demographic_households-income-2x-modaal_rich
19519858,Finanzstatus,netherlands,gh-nl_gps_xandr_da_generic_demographic_households-income-2x-modaal_video,income,digitalAudience,11242,gh-nl_gps_xandr_da_generic_demographic_households-income-2x-modaal_video
19519733,Finanzstatus,netherlands,gh-nl_gps_xandr_da_generic_demographic_households-income-beneden-modaal_plain,income,digitalAudience,11242,gh-nl_gps_xandr_da_generic_demographic_households-income-beneden-modaal_plain
19519791,Finanzstatus,netherlands,gh-nl_gps_xandr_da_generic_demographic_households-income-beneden-modaal_rich,income,digitalAudience,11242,gh-nl_gps_xandr_da_generic_demographic_households-income-beneden-modaal_rich
19519854,Finanzstatus,netherlands,gh-nl_gps_xandr_da_generic_demographic_households-income-beneden-modaal_video,income,digitalAudience,11242,gh-nl_gps_xandr_da_generic_demographic_households-income-beneden-modaal_video
19519737,Finanzstatus,netherlands,gh-nl_gps_xandr_da_generic_demographic_households-income-meer-dan-2x-modaal_plain,income,digitalAudience,11242,gh-nl_gps_xandr_da_generic_demographic_households-income-meer-dan-2x-modaal_plain
19519795,Finanzstatus,netherlands,gh-nl_gps_xandr_da_generic_demographic_households-income-meer-dan-2x-modaal_rich,income,digitalAudience,11242,gh-nl_gps_xandr_da_generic_demographic_households-income-meer-dan-2x-modaal_rich
19519859,Finanzstatus,netherlands,gh-nl_gps_xandr_da_generic_demographic_households-income-meer-dan-2x-modaal_video,income,digitalAudience,11242,gh-nl_gps_xandr_da_generic_demographic_households-income-meer-dan-2x-modaal_video
19519734,Finanzstatus,netherlands,gh-nl_gps_xandr_da_generic_demographic_households-income-modaal_plain,income,digitalAudience,11242,gh-nl_gps_xandr_da_generic_demographic_households-income-modaal_plain
19519792,Finanzstatus,netherlands,gh-nl_gps_xandr_da_generic_demographic_households-income-modaal_rich,income,digitalAudience,11242,gh-nl_gps_xandr_da_generic_demographic_households-income-modaal_rich
19519856,Finanzstatus,netherlands,gh-nl_gps_xandr_da_generic_demographic_households-income-modaal_video,income,digitalAudience,11242,gh-nl_gps_xandr_da_generic_demographic_households-income-modaal_video
19519751,Finanzstatus,netherlands,gh-nl_gps_xandr_da_generic_demographic_households-property-value-100.000-150.000_plain,demograph,digitalAudience,11242,gh-nl_gps_xandr_da_generic_demographic_households-property-value-100.000-150.000_plain
19519810,Finanzstatus,netherlands,gh-nl_gps_xandr_da_generic_demographic_households-property-value-100.000-150.000_rich,demograph,digitalAudience,11242,gh-nl_gps_xandr_da_generic_demographic_households-property-value-100.000-150.000_rich
19519876,Finanzstatus,netherlands,gh-nl_gps_xandr_da_generic_demographic_households-property-value-100.000-150.000_video,demograph,digitalAudience,11242,gh-nl_gps_xandr_da_generic_demographic_households-property-value-100.000-150.000_video
19519752,Finanzstatus,netherlands,gh-nl_gps_xandr_da_generic_demographic_households-property-value-150.000-200.000_plain,demograph,digitalAudience,11242,gh-nl_gps_xandr_da_generic_demographic_households-property-value-150.000-200.000_plain
19519811,Finanzstatus,netherlands,gh-nl_gps_xandr_da_generic_demographic_households-property-value-150.000-200.000_rich,demograph,digitalAudience,11242,gh-nl_gps_xandr_da_generic_demographic_households-property-value-150.000-200.000_rich
19519877,Finanzstatus,netherlands,gh-nl_gps_xandr_da_generic_demographic_households-property-value-150.000-200.000_video,demograph,digitalAudience,11242,gh-nl_gps_xandr_da_generic_demographic_households-property-value-150.000-200.000_video
19519753,Finanzstatus,netherlands,gh-nl_gps_xandr_da_generic_demographic_households-property-value-200.000-350.000_plain,demograph,digitalAudience,11242,gh-nl_gps_xandr_da_generic_demographic_households-property-value-200.000-350.000_plain
19519812,Finanzstatus,netherlands,gh-nl_gps_xandr_da_generic_demographic_households-property-value-200.000-350.000_rich,demograph,digitalAudience,11242,gh-nl_gps_xandr_da_generic_demographic_households-property-value-200.000-350.000_rich
19519878,Finanzstatus,netherlands,gh-nl_gps_xandr_da_generic_demographic_households-property-value-200.000-350.000_video,demograph,digitalAudience,11242,gh-nl_gps_xandr_da_generic_demographic_households-property-value-200.000-350.000_video
19519754,Finanzstatus,netherlands,gh-nl_gps_xandr_da_generic_demographic_households-property-value-350.000-500.000_plain,demograph,digitalAudience,11242,gh-nl_gps_xandr_da_generic_demographic_households-property-value-350.000-500.000_plain
19519813,Finanzstatus,netherlands,gh-nl_gps_xandr_da_generic_demographic_households-property-value-350.000-500.000_rich,demograph,digitalAudience,11242,gh-nl_gps_xandr_da_generic_demographic_households-property-value-350.000-500.000_rich
19519879,Finanzstatus,netherlands,gh-nl_gps_xandr_da_generic_demographic_households-property-value-350.000-500.000_video,demograph,digitalAudience,11242,gh-nl_gps_xandr_da_generic_demographic_households-property-value-350.000-500.000_video
