id,category,country,segment_name,hit,provider_name,provider_id,name_processed
4075603,Finanzstatus,italy,International_EU - Italy Credit Level - Poor (Lotame),poor,Lotame,422,international_eu - italy credit level - poor
4075062,Finanzstatus,italy,International_EU - Italy Homeowners Insurance (Lotame),insurance,Lotame,422,international_eu - italy homeowners insurance
4075060,Finanzstatus,italy,International_EU - Italy Life Insurance (Lotame),insurance,Lotame,422,international_eu - italy life insurance
4075374,Finanzstatus,italy,International_EU - Italy Luxury Cars (Lotame),luxury,Lotame,422,international_eu - italy luxury cars
4075010,Finanzstatus,italy,International_EU - Italy Online Shoppers Luxury (Lotame),luxury,Lotame,422,international_eu - italy online shoppers luxury
4075637,Finanzstatus,italy,International_EU - Italy Relationship Status - Widowed (Lotame),widow,Lotame,422,international_eu - italy relationship status - widowed
4074997,Finanzstatus,italy,International_EU - Italy Shoppers Cosmetics Luxury (Lotame),luxury,Lotame,422,international_eu - italy shoppers cosmetics luxury
4075003,Finanzstatus,italy,International_EU - Italy Shoppers Mens Clothing Luxury (Lotame),luxury,Lotame,422,international_eu - italy shoppers mens clothing luxury
4075000,Finanzstatus,italy,International_EU - Italy Shoppers Womens Clothing Luxury (Lotame),luxury,Lotame,422,international_eu - italy shoppers womens clothing luxury
13725590,Finanzstatus,italy,Mobilewalla > IT > General Demography > Average Income (adsquare),income,Adsquare (Data Provider),2711,mobilewalla > it > general demography > average income
13725653,Finanzstatus,italy,Mobilewalla > IT > General Demography > High Income (adsquare),income,Adsquare (Data Provider),2711,mobilewalla > it > general demography > high income
13725584,Finanzstatus,italy,Mobilewalla > IT > General Demography > Low Income (adsquare),income,Adsquare (Data Provider),2711,mobilewalla > it > general demography > low income
7848908,Finanzstatus,italy,"Oracle Country-Specific Audiences > Italy (IT) > Auto, Cars and Trucks > In-Market > Body Styles > Cars > Luxury Cars (BlueKai)",luxury,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,"oracle country-specific audiences > italy (it) > auto, cars and trucks > in-market > body styles > cars > luxury cars "
7848932,Finanzstatus,italy,"Oracle Country-Specific Audiences > Italy (IT) > Auto, Cars and Trucks > Interest (Affinity) > Body Styles > Cars > Luxury Cars (BlueKai)",luxury,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,"oracle country-specific audiences > italy (it) > auto, cars and trucks > interest (affinity) > body styles > cars > luxury cars "
7865858,Finanzstatus,italy,Oracle Country-Specific Audiences > Italy (IT) > Financial Services > Insurance > In-Market > Life Insurance (BlueKai),insurance,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,oracle country-specific audiences > italy (it) > financial services > insurance > in-market > life insurance
7849642,Finanzstatus,italy,Oracle Country-Specific Audiences > Italy (IT) > Financial Services > Insurance > Interest (Affinity) > Life Insurance (BlueKai),insurance,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,oracle country-specific audiences > italy (it) > financial services > insurance > interest (affinity) > life insurance
8573690,Finanzstatus,italy,Oracle Country-Specific Audiences > Italy (IT) > Lifestyles > Discretionary Spenders (Disposable Income) (BlueKai),income,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,oracle country-specific audiences > italy (it) > lifestyles > discretionary spenders (disposable income)
8574832,Finanzstatus,italy,Oracle Country-Specific Audiences > Italy (IT) > Lifestyles > Discretionary Spenders (Disposable Income) > Young and Hip (BlueKai),income,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,oracle country-specific audiences > italy (it) > lifestyles > discretionary spenders (disposable income) > young and hip
8576762,Finanzstatus,italy,Oracle Country-Specific Audiences > Italy (IT) > Retail > Shopping Styles > Type > Luxury Shoppers (BlueKai),luxury,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,oracle country-specific audiences > italy (it) > retail > shopping styles > type > luxury shoppers
7864872,Finanzstatus,italy,Oracle Country-Specific Audiences > Italy > Autos > In-Market > Body Styles > Luxury Crossovers (BlueKai),luxury,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,oracle country-specific audiences > italy > autos > in-market > body styles > luxury crossovers
7864873,Finanzstatus,italy,Oracle Country-Specific Audiences > Italy > Autos > In-Market > Body Styles > Luxury SUVs (BlueKai),luxury,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,oracle country-specific audiences > italy > autos > in-market > body styles > luxury suvs
7864450,Finanzstatus,italy,Oracle Country-Specific Audiences > Italy > B2B > Demographic > High Income (BlueKai),income,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,oracle country-specific audiences > italy > b2b > demographic > high income
7868524,Finanzstatus,italy,Oracle Country-Specific Audiences > Italy > B2B > Firmographic > Industry > Financial & Insurance Services > Fund Management (BlueKai),insurance,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,oracle country-specific audiences > italy > b2b > firmographic > industry > financial & insurance services > fund management
7868520,Finanzstatus,italy,Oracle Country-Specific Audiences > Italy > B2B > Firmographic > Industry > Financial & Insurance Services > Investment Banking (BlueKai),insurance,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,oracle country-specific audiences > italy > b2b > firmographic > industry > financial & insurance services > investment banking
7868521,Finanzstatus,italy,Oracle Country-Specific Audiences > Italy > B2B > Firmographic > Industry > Financial & Insurance Services > Securities & Commodities Brokerage (BlueKai),insurance,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,oracle country-specific audiences > italy > b2b > firmographic > industry > financial & insurance services > securities & commodities brokerage
7868522,Finanzstatus,italy,Oracle Country-Specific Audiences > Italy > B2B > Firmographic > Industry > Financial & Insurance Services > Wealth Management (BlueKai),insurance,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,oracle country-specific audiences > italy > b2b > firmographic > industry > financial & insurance services > wealth management
15482519,Finanzstatus,italy,zeotap > Italy > Demographic Data > Income: High,income,ZeoTap,7733,zeotap > italy > demographic data > income: high
11792912,Finanzstatus,italy,zeotap > Italy > Demographics > Income: High,income,ZeoTap,7733,zeotap > italy > demographics > income: high
13711036,Finanzstatus,italy,zeotap > Italy > Interest > Banking (Loans/Real estate/Bank account/Investments/Debts/Insurance),insurance,ZeoTap,7733,zeotap > italy > interest > banking (loans/real estate/bank account/investments/debts/insurance)
13711088,Finanzstatus,italy,zeotap > Italy > Interest > Banking (Loans/Real estate/Bank account/Investments/Debts/Insurance),insurance,ZeoTap,7733,zeotap > italy > interest > banking (loans/real estate/bank account/investments/debts/insurance)
13711152,Finanzstatus,italy,zeotap > Italy > Interest > Banking (Loans/Real estate/Bank account/Investments/Debts/Insurance),insurance,ZeoTap,7733,zeotap > italy > interest > banking (loans/real estate/bank account/investments/debts/insurance)
13765610,Finanzstatus,italy,zeotap > Italy > Interest > Banking (Loans/Real estate/Bank account/Investments/Debts/Insurance),insurance,ZeoTap,7733,zeotap > italy > interest > banking (loans/real estate/bank account/investments/debts/insurance)
13765627,Finanzstatus,italy,zeotap > Italy > Interest > Banking (Loans/Real estate/Bank account/Investments/Debts/Insurance),insurance,ZeoTap,7733,zeotap > italy > interest > banking (loans/real estate/bank account/investments/debts/insurance)
13765674,Finanzstatus,italy,zeotap > Italy > Interest > Banking (Loans/Real estate/Bank account/Investments/Debts/Insurance),insurance,ZeoTap,7733,zeotap > italy > interest > banking (loans/real estate/bank account/investments/debts/insurance)
13765827,Finanzstatus,italy,zeotap > Italy > Interest > Banking (Loans/Real estate/Bank account/Investments/Debts/Insurance),insurance,ZeoTap,7733,zeotap > italy > interest > banking (loans/real estate/bank account/investments/debts/insurance)
13765901,Finanzstatus,italy,zeotap > Italy > Interest > Banking (Loans/Real estate/Bank account/Investments/Debts/Insurance),insurance,ZeoTap,7733,zeotap > italy > interest > banking (loans/real estate/bank account/investments/debts/insurance)
13766031,Finanzstatus,italy,zeotap > Italy > Interest > Banking (Loans/Real estate/Bank account/Investments/Debts/Insurance),insurance,ZeoTap,7733,zeotap > italy > interest > banking (loans/real estate/bank account/investments/debts/insurance)
13766702,Finanzstatus,italy,zeotap > Italy > Interest > Banking (Loans/Real estate/Bank account/Investments/Debts/Insurance),insurance,ZeoTap,7733,zeotap > italy > interest > banking (loans/real estate/bank account/investments/debts/insurance)
13766802,Finanzstatus,italy,zeotap > Italy > Interest > Banking (Loans/Real estate/Bank account/Investments/Debts/Insurance),insurance,ZeoTap,7733,zeotap > italy > interest > banking (loans/real estate/bank account/investments/debts/insurance)
14691900,Finanzstatus,italy,zeotap > Italy > Interest > Income: High,income,ZeoTap,7733,zeotap > italy > interest > income: high
16788228,Finanzstatus,italy,zeotap > Italy > Interest > Income: Low,income,ZeoTap,7733,zeotap > italy > interest > income: low
17050804,Finanzstatus,italy,zeotap > Italy > Interest > Luxury,luxury,ZeoTap,7733,zeotap > italy > interest > luxury
14326268,Finanzstatus,italy,zeotap > Italy > Purchase Intent > Fashion & Beauty > Luxury,luxury,ZeoTap,7733,zeotap > italy > purchase intent > fashion & beauty > luxury
24587387,Finanzstatus,italy,zeotap > Italy > Purchase Intent > Fashion & Beauty > Men's Luxury Fashion,luxury,ZeoTap,7733,zeotap > italy > purchase intent > fashion & beauty > men's luxury fashion
15977758,Finanzstatus,italy,zeotap > Italy > Purchase Intent > Finance & Investment > Banking (Real Estate/Investments/Insurance/Credits/Debts/Bank Account),insurance,ZeoTap,7733,zeotap > italy > purchase intent > finance & investment > banking (real estate/investments/insurance/credits/debts/bank account)
15902495,Finanzstatus,italy,zeotap > Italy > Purchase Intent > Luxury furnishing,luxury,ZeoTap,7733,zeotap > italy > purchase intent > luxury furnishing
16201244,Finanzstatus,italy,zeotap > Italy > Purchase Intent > Winter Sales > Luxury Fashion,luxury,ZeoTap,7733,zeotap > italy > purchase intent > winter sales > luxury fashion
13773374,Gesundheit,italy,Data Owners > KetchUP ADV > IT > INTENT Family & Parenting > Intent Adoption,parent(hood)?,Audiens S.R.L.,3847,data owners > ketchup adv > it > intent family & parenting > intent adoption
13597917,Gesundheit,italy,Data Owners > KetchUP ADV > IT > INTENT Family & Parenting > Intent Babies & Toddlers,parent(hood)?,Audiens S.R.L.,3847,data owners > ketchup adv > it > intent family & parenting > intent babies & toddlers
4075166,Gesundheit,italy,International_EU - Italy Dieting and Weight Loss (Lotame),(over)?weight( loss)?,Lotame,422,international_eu - italy dieting and weight loss
13725594,Gesundheit,italy,Mobilewalla > IT > Health &amp; Fitness > Diet and Weight Loss (adsquare),(over)?weight( loss)?,Adsquare (Data Provider),2711,mobilewalla > it > health &amp;  fitness > diet and weight loss
8576972,Gesundheit,italy,Oracle Country-Specific Audiences > Italy (IT) > Hobbies and Interests (Affinity) > Health and Fitness > Wellness > Dieting and Weight Loss (BlueKai),(over)?weight( loss)?,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,oracle country-specific audiences > italy (it) > hobbies and interests (affinity) > health and fitness > wellness > dieting and weight loss
18282951,Gesundheit,italy,zeotap > Italy > Purchase Intent > Weightloss,(over)?weight( loss)?,ZeoTap,7733,zeotap > italy > purchase intent > weightloss
25422255,Kinder,italy,Adsquare Data Alliance > IT > Demographics > Household Size > Children in household (adsquare),child(ren)?,Adsquare (Data Provider),2711,adsquare data alliance > it > demographics > household size > children in household
