id,category,country,segment_name,hit,provider_name,provider_id,name_processed
15101508,politische Meinungen,sweden,Branded Data > Nordic Data Resources > Sweden > Interests > Environmental Care (Power Reach) (BlueKai),environment(al)?,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,branded data > nordic data resources > sweden > interests > environmental care (power reach)
11153779,politische Meinungen,sweden,Branded Data > Nordic Data Resources > Sweden > Interests > Environmental Care (Super Target) (BlueKai),environment(al)?,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,branded data > nordic data resources > sweden > interests > environmental care (super target)
8011184,politische Meinungen,sweden,Branded Data > Nordic Data Resources > Sweden > Mosaic > (K) Handy Traditionals (BlueKai),tradition,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,branded data > nordic data resources > sweden > mosaic > (k) handy traditionals
8011182,politische Meinungen,sweden,Branded Data > Nordic Data Resources > Sweden > Mosaic > (L) Older Traditionals (BlueKai),tradition,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,branded data > nordic data resources > sweden > mosaic > (l) older traditionals
8011181,politische Meinungen,sweden,Branded Data > Nordic Data Resources > Sweden > Mosaic > (M) Restrained Traditionals (BlueKai),tradition,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,branded data > nordic data resources > sweden > mosaic > (m) restrained traditionals
8011188,politische Meinungen,sweden,Branded Data > Nordic Data Resources > Sweden > Mosaic > (N) Countryside Traditionals (BlueKai),tradition,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,branded data > nordic data resources > sweden > mosaic > (n) countryside traditionals
11154321,politische Meinungen,sweden,Branded Data > Nordic Data Resources > Sweden > Online Mosaic > (K) Handy Traditionals (BlueKai),tradition,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,branded data > nordic data resources > sweden > online mosaic > (k) handy traditionals
11153468,politische Meinungen,sweden,Branded Data > Nordic Data Resources > Sweden > Online Mosaic > (L) Older Traditionals (BlueKai),tradition,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,branded data > nordic data resources > sweden > online mosaic > (l) older traditionals
11156234,politische Meinungen,sweden,Branded Data > Nordic Data Resources > Sweden > Online Mosaic > (M) Restrained Traditionals (BlueKai),tradition,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,branded data > nordic data resources > sweden > online mosaic > (m) restrained traditionals
11154596,politische Meinungen,sweden,Branded Data > Nordic Data Resources > Sweden > Online Mosaic > (N) Countryside Traditionals (BlueKai),tradition,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,branded data > nordic data resources > sweden > online mosaic > (n) countryside traditionals
8013152,politische Meinungen,sweden,Branded Data > Nordic Data Resources > Sweden > Super Target > Interests > Environmental Care (BlueKai),environment(al)?,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,branded data > nordic data resources > sweden > super target > interests > environmental care
8013151,politische Meinungen,sweden,Branded Data > Nordic Data Resources > Sweden > Super Target > Interests > Equality (BlueKai),equality,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,branded data > nordic data resources > sweden > super target > interests > equality
15740728,politische Meinungen,sweden,Eyeota - SE NDR - 01 Mosaic - (K) Handy Traditionals,tradition,Eyeota,1706,eyeota - se ndr - 01 mosaic - (k) handy traditionals
15740806,politische Meinungen,sweden,Eyeota - SE NDR - 01 Mosaic - (L) Older Traditionals,tradition,Eyeota,1706,eyeota - se ndr - 01 mosaic - (l) older traditionals
15740798,politische Meinungen,sweden,Eyeota - SE NDR - 01 Mosaic - (M) Restrained Traditionals,tradition,Eyeota,1706,eyeota - se ndr - 01 mosaic - (m) restrained traditionals
15740802,politische Meinungen,sweden,Eyeota - SE NDR - 01 Mosaic - (N) Countryside Traditionals,tradition,Eyeota,1706,eyeota - se ndr - 01 mosaic - (n) countryside traditionals
15741073,politische Meinungen,sweden,Eyeota - SE NDR - 03 Consumer Attitudes - Social Awareness (Super Target),social,Eyeota,1706,eyeota - se ndr - 03 consumer attitudes - social awareness
15741019,politische Meinungen,sweden,Eyeota - SE NDR - 03 Consumer Attitudes - Social Awareness (Power Reach),social,Eyeota,1706,eyeota - se ndr - 03 consumer attitudes - social awareness
18060829,politische Meinungen,sweden,Eyeota - SE NDR - 11 Interests Kantar Sifo - Interested in: Animal Rights,animal ?rights,Eyeota,1706,eyeota - se ndr - 11 interests kantar sifo - interested in: animal rights
